L1_SDR;;;;;;;
08/09/2025 00:00;15/09/2025 00:00;;;;;;
12061 Atacadão Bangu;;;;;;;
elielton.polityto;;;;;;;
 ;CPCO 11 - Eco2Pack L1 - Master - Cam Congelados - CC01;CPCO 11 - Eco2Pack L1 - Master - Cam Congelados - CC01;CPCO 11 - Eco2Pack L1 - Master - Cam Congelados - CC01;CPCO 11 - Eco2Pack L1 - Master - Cam Congelados - CC01;CPCO 11 - Eco2Pack L1 - Master - Cam Congelados - CC01;CPCO 11 - Eco2Pack L1 - Master - Cam Congelados - CC01;
 ;Temp ambiente;Comp;Degelo;Temp evap;SH;Temp succao; 
2025-09-14 10:20:00.0;---;---;---;---;---;---;
2025-09-14 10:25:00.0;---;---;---;---;---;---;
2025-09-14 10:30:00.0;---;---;---;---;---;---;
2025-09-14 10:35:00.0;---;---;---;---;---;---;
2025-09-14 10:40:00.0;---;---;---;---;---;---;
2025-09-14 10:45:00.0;---;---;---;---;---;---;
2025-09-14 10:50:00.0;---;---;---;---;---;---;
2025-09-14 10:55:00.0;---;---;---;---;---;---;
2025-09-14 11:00:00.0;---;---;---;---;---;---;
2025-09-14 11:05:00.0;---;---;---;---;---;---;
2025-09-14 11:10:00.0;---;---;---;---;---;---;
2025-09-14 11:15:00.0;---;---;---;---;---;---;
2025-09-14 11:20:00.0;---;---;---;---;---;---;
2025-09-14 11:25:00.0;---;---;---;---;---;---;
2025-09-14 11:30:00.0;---;---;---;---;---;---;
2025-09-14 11:35:00.0;---;---;---;---;---;---;
2025-09-14 11:40:00.0;---;---;---;---;---;---;
2025-09-14 11:45:00.0;---;---;---;---;---;---;
2025-09-14 11:50:00.0;---;---;---;---;---;---;
2025-09-14 11:55:00.0;---;---;---;---;---;---;
2025-09-14 12:00:00.0;---;---;---;---;---;---;
2025-09-14 12:05:00.0;---;---;---;---;---;---;
2025-09-14 12:10:00.0;---;---;---;---;---;---;
2025-09-14 12:15:00.0;---;---;---;---;---;---;
2025-09-14 12:20:00.0;---;---;---;---;---;---;
2025-09-14 12:25:00.0;---;---;---;---;---;---;
2025-09-14 12:30:00.0;---;---;---;---;---;---;
2025-09-14 12:35:00.0;---;---;---;---;---;---;
2025-09-14 12:40:00.0;---;---;---;---;---;---;
2025-09-14 12:45:00.0;---;---;---;---;---;---;
2025-09-14 12:50:00.0;---;---;---;---;---;---;
2025-09-14 12:55:00.0;---;---;---;---;---;---;
2025-09-14 13:00:00.0;---;---;---;---;---;---;
2025-09-14 13:05:00.0;---;---;---;---;---;---;
2025-09-14 13:10:00.0;---;---;---;---;---;---;
2025-09-14 13:15:00.0;---;---;---;---;---;---;
2025-09-14 13:20:00.0;---;---;---;---;---;---;
2025-09-14 13:25:00.0;---;---;---;---;---;---;
2025-09-14 13:30:00.0;---;---;---;---;---;---;
2025-09-14 13:35:00.0;---;---;---;---;---;---;
2025-09-14 13:40:00.0;---;---;---;---;---;---;
2025-09-14 13:45:00.0;---;---;---;---;---;---;
2025-09-14 13:50:00.0;---;---;---;---;---;---;
2025-09-14 13:55:00.0;---;---;---;---;---;---;
2025-09-14 14:00:00.0;---;---;---;---;---;---;
2025-09-14 14:05:00.0;---;---;---;---;---;---;
2025-09-14 14:10:00.0;---;---;---;---;---;---;
2025-09-14 14:15:00.0;---;---;---;---;---;---;
2025-09-14 14:20:00.0;---;---;---;---;---;---;
2025-09-14 14:25:00.0;---;---;---;---;---;---;
2025-09-14 14:30:00.0;---;---;---;---;---;---;
2025-09-14 14:35:00.0;---;---;---;---;---;---;
2025-09-14 14:40:00.0;---;---;---;---;---;---;
2025-09-14 14:45:00.0;---;---;---;---;---;---;
2025-09-14 14:50:00.0;---;---;---;---;---;---;
2025-09-14 14:55:00.0;---;---;---;---;---;---;
2025-09-14 15:00:00.0;---;---;---;---;---;---;
2025-09-14 15:05:00.0;---;---;---;---;---;---;
2025-09-14 15:10:00.0;---;---;---;---;---;---;
2025-09-14 15:15:00.0;---;---;---;---;---;---;
2025-09-14 15:20:00.0;---;---;---;---;---;---;
2025-09-14 15:25:00.0;---;---;---;---;---;---;
2025-09-14 15:30:00.0;---;---;---;---;---;---;
2025-09-14 15:35:00.0;---;---;---;---;---;---;
2025-09-14 15:40:00.0;---;---;---;---;---;---;
2025-09-14 15:45:00.0;---;---;---;---;---;---;
2025-09-14 15:50:00.0;---;---;---;---;---;---;
2025-09-14 15:55:00.0;---;---;---;---;---;---;
2025-09-14 16:00:00.0;---;---;---;---;---;---;
2025-09-14 16:05:00.0;---;---;---;---;---;---;
2025-09-14 16:10:00.0;---;---;---;---;---;---;
2025-09-14 16:15:00.0;---;---;---;---;---;---;
2025-09-14 16:20:00.0;---;---;---;---;---;---;
2025-09-14 16:25:00.0;---;---;---;---;---;---;
2025-09-14 16:30:00.0;---;---;---;---;---;---;
2025-09-14 16:35:00.0;---;---;---;---;---;---;
2025-09-14 16:40:00.0;---;---;---;---;---;---;
2025-09-14 16:45:00.0;---;---;---;---;---;---;
2025-09-14 16:50:00.0;---;---;---;---;---;---;
2025-09-14 16:55:00.0;---;---;---;---;---;---;
2025-09-14 17:00:00.0;---;---;---;---;---;---;
2025-09-14 17:05:00.0;---;---;---;---;---;---;
2025-09-14 17:10:00.0;---;---;---;---;---;---;
2025-09-14 17:15:00.0;---;---;---;---;---;---;
2025-09-14 17:20:00.0;---;---;---;---;---;---;
2025-09-14 17:25:00.0;---;---;---;---;---;---;
2025-09-14 17:30:00.0;---;---;---;---;---;---;
2025-09-14 17:35:00.0;---;---;---;---;---;---;
2025-09-14 17:40:00.0;---;---;---;---;---;---;
2025-09-14 17:45:00.0;---;---;---;---;---;---;
2025-09-14 17:50:00.0;---;---;---;---;---;---;
2025-09-14 17:55:00.0;---;---;---;---;---;---;
2025-09-14 18:00:00.0;---;---;---;---;---;---;
2025-09-14 18:05:00.0;---;---;---;---;---;---;
2025-09-14 18:10:00.0;---;---;---;---;---;---;
2025-09-14 18:15:00.0;---;---;---;---;---;---;
2025-09-14 18:20:00.0;---;---;---;---;---;---;
2025-09-14 18:25:00.0;---;---;---;---;---;---;
2025-09-14 18:30:00.0;---;---;---;---;---;---;
2025-09-14 18:35:00.0;---;---;---;---;---;---;
2025-09-14 18:40:00.0;---;---;---;---;---;---;
2025-09-14 18:45:00.0;---;---;---;---;---;---;
2025-09-14 18:50:00.0;---;---;---;---;---;---;
2025-09-14 18:55:00.0;---;---;---;---;---;---;
2025-09-14 19:00:00.0;---;---;---;---;---;---;
2025-09-14 19:05:00.0;---;---;---;---;---;---;
2025-09-14 19:10:00.0;---;---;---;---;---;---;
2025-09-14 19:15:00.0;---;---;---;---;---;---;
2025-09-14 19:20:00.0;---;---;---;---;---;---;
2025-09-14 19:25:00.0;---;---;---;---;---;---;
2025-09-14 19:30:00.0;---;---;---;---;---;---;
2025-09-14 19:35:00.0;---;---;---;---;---;---;
2025-09-14 19:40:00.0;---;---;---;---;---;---;
2025-09-14 19:45:00.0;---;---;---;---;---;---;
2025-09-14 19:50:00.0;---;---;---;---;---;---;
2025-09-14 19:55:00.0;---;---;---;---;---;---;
2025-09-14 20:00:00.0;---;---;---;---;---;---;
2025-09-14 20:05:00.0;---;---;---;---;---;---;
2025-09-14 20:10:00.0;---;---;---;---;---;---;
2025-09-14 20:15:00.0;---;---;---;---;---;---;
2025-09-14 20:20:00.0;---;---;---;---;---;---;
2025-09-14 20:25:00.0;---;---;---;---;---;---;
2025-09-14 20:30:00.0;---;---;---;---;---;---;
2025-09-14 20:35:00.0;---;---;---;---;---;---;
2025-09-14 20:40:00.0;---;---;---;---;---;---;
2025-09-14 20:45:00.0;---;---;---;---;---;---;
2025-09-14 20:50:00.0;---;---;---;---;---;---;
2025-09-14 20:55:00.0;---;---;---;---;---;---;
2025-09-14 21:00:00.0;---;---;---;---;---;---;
2025-09-14 21:05:00.0;---;---;---;---;---;---;
2025-09-14 21:10:00.0;---;---;---;---;---;---;
2025-09-14 21:15:00.0;---;---;---;---;---;---;
2025-09-14 21:20:00.0;---;---;---;---;---;---;
2025-09-14 21:25:00.0;---;---;---;---;---;---;
2025-09-14 21:30:00.0;---;---;---;---;---;---;
2025-09-14 21:35:00.0;---;---;---;---;---;---;
2025-09-14 21:40:00.0;---;---;---;---;---;---;
2025-09-14 21:45:00.0;---;---;---;---;---;---;
2025-09-14 21:50:00.0;---;---;---;---;---;---;
2025-09-14 21:55:00.0;---;---;---;---;---;---;
2025-09-14 22:00:00.0;---;---;---;---;---;---;
2025-09-14 22:05:00.0;---;---;---;---;---;---;
2025-09-14 22:10:00.0;---;---;---;---;---;---;
2025-09-14 22:15:00.0;---;---;---;---;---;---;
2025-09-14 22:20:00.0;---;---;---;---;---;---;
2025-09-14 22:25:00.0;---;---;---;---;---;---;
2025-09-14 22:30:00.0;---;---;---;---;---;---;
2025-09-14 22:35:00.0;---;---;---;---;---;---;
2025-09-14 22:40:00.0;---;---;---;---;---;---;
2025-09-14 22:45:00.0;---;---;---;---;---;---;
2025-09-14 22:50:00.0;---;---;---;---;---;---;
2025-09-14 22:55:00.0;---;---;---;---;---;---;
2025-09-14 23:00:00.0;---;---;---;---;---;---;
2025-09-14 23:05:00.0;---;---;---;---;---;---;
2025-09-14 23:10:00.0;---;---;---;---;---;---;
2025-09-14 23:15:00.0;---;---;---;---;---;---;
2025-09-14 23:20:00.0;---;---;---;---;---;---;
2025-09-14 23:25:00.0;---;---;---;---;---;---;
2025-09-14 23:30:00.0;---;---;---;---;---;---;
2025-09-14 23:35:00.0;---;---;---;---;---;---;
2025-09-14 23:40:00.0;---;---;---;---;---;---;
2025-09-14 23:45:00.0;---;---;---;---;---;---;
2025-09-14 23:50:00.0;---;---;---;---;---;---;
2025-09-14 23:55:00.0;---;---;---;---;---;---;
